timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,fix_type,vel_ned_valid,satellites_used
700599722,1537372515800318,323876329,-1170759370,72041,37598,0.13900001,0.029494317,0.60800004,0.78900003,0.59999996,0.94,89,5,5.505,0.0050000004,5.505,-0.202,1.5709188,0,nan,4,1,18
700794578,1537372516000318,323876330,-1170759250,72039,37596,0.14500001,0.031026715,0.606,0.78700006,0.59999996,0.94,89,5,5.4810004,-0.034,5.4810004,-0.051000003,1.574293,0,nan,4,1,18
701002570,1537372516200318,323876330,-1170759133,72040,37597,0.16600001,0.03188053,0.60400003,0.78700006,0.59999996,0.94,89,5,5.4830003,-0.058000002,5.4830003,-0.074,1.5782208,0,nan,4,1,18
701202564,1537372516400318,323876330,-1170759016,72042,37599,0.18100001,0.03229976,0.60300004,0.786,0.59999996,0.94,89,9,5.511,-0.031000001,5.511,-0.018000001,1.5772284,0,nan,4,1,18
701402572,1537372516600318,323876330,-1170758899,72006,37563,0.141,0.028233841,0.6,0.78200006,0.59999996,0.94,89,9,5.3890004,-0.017,5.3890004,0.05,1.5751245,0,nan,4,1,18
701600517,1537372516800318,323876330,-1170758783,71978,37535,0.149,0.028784318,0.597,0.78000003,0.59999996,0.94,89,9,5.427,0.009000001,5.427,0.080000006,1.5717139,0,nan,4,1,18
701799532,1537372517000318,323876330,-1170758668,71977,37534,0.149,0.028786587,0.595,0.77900004,0.59999996,0.94,89,9,5.458,-0.040000003,5.458,0.089,1.5754167,0,nan,4,1,18
702002573,1537372517200318,323876329,-1170758554,71953,37509,0.19900002,0.033379942,0.59400004,0.78000003,0.59999996,0.94,89,9,5.3750005,-0.112,5.374,0.052,1.5835745,0,nan,4,1,18
702202609,1537372517400318,323876327,-1170758439,71920,37477,0.16600001,0.02979975,0.59300005,0.77800006,0.59999996,0.94,89,8,5.465,0.011000001,5.465,0.049000002,1.5745274,0,nan,4,1,18
702399541,1537372517600318,323876328,-1170758317,71950,37507,0.133,0.029103886,0.59000003,0.77500004,0.59999996,0.94,89,8,5.393,-0.040000003,5.393,0.21700001,1.5766252,0,nan,4,1,18
702600544,1537372517800318,323876327,-1170758203,71905,37462,0.21300001,0.03424964,0.59000003,0.777,0.59999996,0.94,89,8,5.36,-0.116000004,5.359,0.157,1.5844065,0,nan,4,1,18
702810601,1537372518000318,323876327,-1170758087,71880,37436,0.21100001,0.032684952,0.591,0.77800006,0.59999996,0.94,89,8,5.4090004,-0.029000001,5.4090004,0.11000001,1.5796381,0,nan,4,1,18
702998575,1537372518200318,323876326,-1170757973,71847,37404,0.19100001,0.029756641,0.59000003,0.77900004,0.59999996,0.94,89,8,5.4430003,-0.063,5.4420004,0.044000003,1.5812736,0,nan,4,1,18
703203575,1537372518400318,323876325,-1170757857,71790,37347,0.157,0.0291641,0.588,0.77900004,0.59999996,0.94,89,3,5.3960004,-0.038000003,5.3960004,0.042000003,1.5792434,0,nan,4,1,18
703394668,1537372518600318,323876325,-1170757742,71755,37312,0.17600001,0.029556101,0.587,0.781,0.59999996,0.94,89,3,5.3420005,-0.039,5.341,-0.024,1.5786216,0,nan,4,1,18
703602922,1537372518800318,323876324,-1170757630,71733,37290,0.20400001,0.033365283,0.586,0.78400004,0.59999996,0.94,89,3,5.326,-0.048,5.326,-0.013,1.5792509,0,nan,4,1,18
703802871,1537372519000318,323876322,-1170757516,71755,37312,0.17600001,0.029607764,0.58500004,0.785,0.59999996,0.94,89,3,5.432,-0.057000004,5.432,-0.101,1.5804588,0,nan,4,1,18
704002870,1537372519200318,323876319,-1170757403,71758,37315,0.17400001,0.029146647,0.58400005,0.786,0.59999996,0.94,89,3,5.3820004,-0.034,5.3820004,-0.041,1.5784893,0,nan,4,1,18
704202740,1537372519400318,323876318,-1170757289,71771,37328,0.172,0.029172303,0.582,0.786,0.59999996,0.94,89,4,5.3510003,-0.033,5.3510003,-0.13100001,1.5776582,0,nan,4,1,18
704402983,1537372519600318,323876317,-1170757171,71851,37408,0.14500001,0.03050399,0.58000004,0.78400004,0.59999996,0.94,89,4,5.3970003,-0.056,5.3970003,-0.25100002,1.579647,0,nan,4,1,18
704609590,1537372519800318,323876318,-1170757050,71975,37532,0.15300001,0.03223675,0.57900006,0.78300005,0.64,1.01,89,4,5.4410005,-0.018000001,5.4410005,-0.28100002,1.576657,0,nan,4,1,16
704804359,1537372520000318,323876318,-1170756931,72056,37613,0.15400001,0.03195017,0.578,0.78200006,0.59999996,0.94,89,4,5.4290004,-0.011000001,5.4290004,-0.40800002,1.5744938,0,nan,4,1,18
704998586,1537372520200318,323876319,-1170756814,72103,37660,0.172,0.031396724,0.578,0.78300005,0.59999996,0.94,89,4,5.4820004,0.053000003,5.4810004,-0.41400003,1.5668215,0,nan,3,1,18
705194569,1537372520400318,323876320,-1170756694,72209,37766,0.185,0.032337632,0.57900006,0.78300005,0.59999996,0.94,89,2,5.55,0.0050000004,5.55,-0.54700005,1.568526,0,nan,3,1,18
705394573,1537372520600318,323876322,-1170756575,72254,37811,0.19100001,0.032154374,0.58000004,0.78300005,0.59999996,0.94,89,2,5.386,0.020000001,5.386,-0.47100002,1.5676774,0,nan,3,1,18
705595516,1537372520800318,323876324,-1170756458,72346,37903,0.187,0.03227969,0.58000004,0.78300005,0.59999996,0.94,89,2,5.419,0.089,5.419,-0.526,1.560218,0,nan,3,1,18
705794606,1537372521000318,323876326,-1170756343,72455,38012,0.22700001,0.036072288,0.582,0.785,0.59999996,0.94,89,2,5.3970003,0.029000001,5.3970003,-0.51100004,1.562851,0,nan,3,1,18
705989514,1537372521200318,323876326,-1170756228,72506,38063,0.194,0.033582054,0.58400005,0.785,0.63,1.0,89,2,5.3650002,0.044000003,5.3650002,-0.44700003,1.5627216,0,nan,3,1,17
706194610,1537372521400318,323876327,-1170756110,72614,38171,0.163,0.032569937,0.58400005,0.78400004,0.59999996,0.94,89,2,5.427,-0.022000002,5.427,-0.36400002,1.5696789,0,nan,3,1,18
706399559,1537372521600318,323876327,-1170755995,72687,38244,0.18200001,0.03287083,0.58500004,0.785,0.59999996,0.94,89,2,5.3580003,0.017,5.3580003,-0.38300002,1.5684834,0,nan,3,1,18
706597517,1537372521800318,323876327,-1170755879,72741,38298,0.18200001,0.032907307,0.586,0.786,0.59999996,0.94,89,2,5.4290004,-0.039,5.4290004,-0.386,1.5738046,0,nan,3,1,18
706800519,1537372522000318,323876327,-1170755762,72840,38397,0.149,0.03218387,0.586,0.785,0.59999996,0.94,89,2,5.419,-0.105000004,5.418,-0.38300002,1.5832019,0,nan,3,1,18
706993515,1537372522200318,323876326,-1170755646,72877,38434,0.148,0.03212697,0.58500004,0.78400004,0.59999996,0.94,89,2,5.352,-0.034,5.352,-0.163,1.5797465,0,nan,3,1,18
707191553,1537372522400318,323876326,-1170755531,72908,38465,0.298,0.04932998,0.588,0.78900003,0.59999996,0.94,84,3,5.432,-0.003,5.432,-0.202,1.5767996,0,nan,3,1,18
707390570,1537372522600318,323876325,-1170755416,72929,38486,0.23700002,0.04044399,0.59400004,0.795,0.59999996,0.94,84,3,5.4230003,-0.075,5.4220004,0.024,1.5816445,0,nan,3,1,18
707596491,1537372522800318,323876320,-1170755306,72994,38551,0.20500001,0.033791494,0.597,0.799,0.59999996,0.94,84,3,5.392,0.025,5.392,-0.032,1.5719231,0,nan,3,1,18
707790679,1537372523000318,323876319,-1170755192,73011,38568,0.215,0.036197953,0.59900004,0.804,0.59999996,0.94,84,3,5.413,-0.013,5.413,0.11000001,1.572557,0,nan,3,1,18
707989525,1537372523200318,323876320,-1170755077,72998,38555,0.165,0.033843853,0.6,0.804,0.59999996,0.94,84,3,5.3690004,0.098000005,5.368,0.08800001,1.5608414,0,nan,3,1,18
708186573,1537372523400318,323876321,-1170754958,73044,38601,0.172,0.03298009,0.59900004,0.804,0.59999996,0.94,84,3,5.3750005,0.011000001,5.3750005,0.23200001,1.5653403,0,nan,3,1,18
708386589,1537372523600318,323876322,-1170754839,73103,38660,0.18800001,0.032036215,0.59900004,0.804,0.59999996,0.94,84,3,5.34,0.004,5.34,0.24000001,1.5680374,0,nan,3,1,18
708591514,1537372523800317,323876324,-1170754720,73133,38690,0.18200001,0.03344103,0.59900004,0.80500007,0.59999996,0.94,84,3,5.327,0.052,5.326,0.31,1.564272,0,nan,3,1,18
708798672,1537372524000317,323876325,-1170754604,73098,38655,0.20400001,0.03450568,0.6,0.80600005,0.59999996,0.94,84,3,5.373,0.012,5.373,0.37300003,1.5666286,0,nan,3,1,18
708992514,1537372524200317,323876325,-1170754489,73053,38611,0.15100001,0.030832287,0.6,0.80600005,0.59999996,0.94,84,3,5.3880005,0.054,5.3880005,0.39400002,1.5630193,0,nan,3,1,18
709189518,1537372524400317,323876326,-1170754373,73007,38564,0.171,0.03314729,0.6,0.80600005,0.61,1.01,84,1,5.315,0.020000001,5.315,0.453,1.5651461,0,nan,3,1,17
709392563,1537372524600317,323876327,-1170754259,72940,38498,0.24900001,0.035327904,0.601,0.81000006,0.61,1.01,84,1,5.3750005,0.040000003,5.3750005,0.404,1.5641661,0,nan,3,1,17
709591513,1537372524800317,323876328,-1170754146,72852,38409,0.178,0.031399168,0.60300004,0.81100005,0.61,1.01,84,1,5.287,0.094000004,5.2860003,0.34100002,1.5573511,0,nan,3,1,17
709790131,1537372525000317,323876331,-1170754036,72793,38350,0.18300001,0.039695766,0.60300004,0.81200004,0.61,1.01,84,1,4.979,0.17400001,4.9760003,0.28,1.5478243,0,nan,3,1,17
709991526,1537372525200317,323876335,-1170753932,72760,38317,0.148,0.03503242,0.60300004,0.81100005,0.59999996,0.94,84,1,4.6670003,0.18200001,4.663,0.39600003,1.5381573,0,nan,3,1,18
710191517,1537372525400317,323876338,-1170753837,72713,38271,0.19700001,0.043430597,0.60200006,0.81200004,0.59999996,0.94,84,3,4.235,0.14600001,4.2330003,0.259,1.5373273,0,nan,3,1,18
710392515,1537372525600317,323876341,-1170753752,72608,38165,0.16700001,0.0487261,0.60200006,0.81100005,0.59999996,0.94,84,3,3.8730001,0.127,3.8710003,0.41400003,1.5376899,0,nan,3,1,18
710592514,1537372525800317,323876343,-1170753674,72546,38103,0.15,0.051744122,0.60200006,0.81000006,0.59999996,0.94,84,3,3.3910003,0.15300001,3.387,0.18800001,1.5318005,0,nan,3,1,18
710792513,1537372526000317,323876348,-1170753607,72470,38027,0.171,0.06420368,0.601,0.809,0.59999996,0.94,84,3,2.9670002,0.256,2.956,0.467,1.5125028,0,nan,3,1,18
710986768,1537372526200317,323876353,-1170753550,72328,37886,0.19800001,0.08057521,0.601,0.809,0.59999996,0.94,84,3,2.411,0.31800002,2.39,0.60800004,1.4831632,0,nan,3,1,18
711190023,1537372526400317,323876359,-1170753507,72163,37720,0.24200001,0.12665208,0.60400003,0.81100005,0.59999996,0.94,84,3,1.9290001,0.374,1.8930001,0.554,1.4518596,0,nan,3,1,18
711394614,1537372526600317,323876364,-1170753476,72029,37586,0.18200001,0.13938688,0.605,0.809,0.59999996,0.94,84,3,1.4280001,0.31300002,1.393,0.67800003,1.4054893,0,nan,3,1,18
711591770,1537372526800317,323876368,-1170753451,71888,37445,0.261,0.23312081,0.609,0.81200004,0.59999996,0.94,84,3,1.1780001,0.266,1.148,0.55300003,1.3889494,0,nan,3,1,18
711793517,1537372527000317,323876375,-1170753435,71763,37320,0.209,0.26343718,0.61200005,0.813,0.59999996,0.94,84,3,0.74500006,0.42800003,0.609,0.492,1.1996316,0,nan,3,1,18
711991685,1537372527200317,323876386,-1170753427,71711,37268,0.28800002,0.30603403,0.61600006,0.81700003,0.59999996,0.94,84,3,0.855,0.813,0.266,0.33200002,0.8234222,0,nan,3,1,18
712194579,1537372527400317,323876403,-1170753425,71662,37219,0.282,0.27596778,0.623,0.822,0.59999996,0.94,84,1,1.039,1.0370001,0.069000006,0.36800003,0.4056583,0,nan,3,1,18
712397620,1537372527600317,323876426,-1170753427,71608,37165,0.27800003,0.16154557,0.629,0.82600003,0.59999996,0.94,84,1,1.59,1.59,-0.035,0.126,0.08716593,0,nan,3,1,18
712589515,1537372527800317,323876459,-1170753430,71609,37166,0.30100003,0.14138319,0.63600004,0.83100003,0.59999996,0.94,84,1,2.043,2.0400002,-0.115,-0.015000001,0.005679825,0,nan,3,1,18
712789518,1537372528000317,323876499,-1170753435,71612,37169,0.246,0.09236666,0.64100003,0.83300006,0.59999996,0.94,84,1,2.3930001,2.3890002,-0.134,-0.09900001,6.245393,0,nan,3,1,18
712990570,1537372528200317,323876547,-1170753440,71639,37196,0.185,0.05672372,0.642,0.83000004,0.59999996,0.94,84,1,2.8860002,2.8830001,-0.116000004,-0.162,6.243706,0,nan,3,1,18
713187516,1537372528400317,323876604,-1170753443,71657,37215,0.26000002,0.06096016,0.643,0.83100003,0.59999996,0.94,84,2,3.4160001,3.4140003,-0.12100001,-0.119,6.245684,0,nan,3,1,18
713388966,1537372528600317,323876669,-1170753447,71696,37253,0.29000002,0.06819943,0.647,0.83500004,0.59999996,0.94,84,2,3.8150003,3.8130002,-0.132,-0.24000001,6.246954,0,nan,3,1,18
713587547,1537372528800317,323876743,-1170753447,71740,37297,0.32200003,0.07454161,0.65400004,0.84000003,0.59999996,0.94,84,2,4.387,4.386,0.07700001,-0.22600001,6.272184,0,nan,3,1,18
713787564,1537372529000317,323876823,-1170753448,71789,37346,0.29700002,0.061993044,0.66300005,0.846,0.59999996,0.94,84,2,4.544,4.544,-0.023000002,-0.19700001,6.2757673,0,nan,3,1,18
713989893,1537372529200317,323876907,-1170753448,71850,37407,0.23600002,0.048589267,0.66800004,0.84700006,0.62,0.95,84,2,4.855,4.855,0.016,-0.286,6.2826223,0,nan,3,1,17
714195517,1537372529400317,323876998,-1170753445,71958,37516,0.21900001,0.035837542,0.669,0.84300005,0.62,0.95,84,3,5.085,5.0820003,0.19100001,-0.209,0.025092771,0,nan,3,1,17
714391519,1537372529600317,323877092,-1170753441,72098,37655,0.24800001,0.03942716,0.671,0.84300005,0.59999996,0.94,84,3,5.3180003,5.3180003,0.074,-0.39100003,0.019490091,0,nan,3,1,18
714591516,1537372529800317,323877189,-1170753438,72186,37743,0.185,0.031950343,0.671,0.84200007,0.59999996,0.94,84,3,5.4560003,5.4550004,0.10700001,-0.252,0.01953896,0,nan,3,1,18
714804574,1537372530000317,323877287,-1170753435,72228,37785,0.254,0.051474992,0.674,0.84400004,0.59999996,0.94,84,3,5.432,5.431,0.11000001,-0.163,0.019749273,0,nan,3,1,18
714995514,1537372530200317,323877387,-1170753432,72274,37832,0.22500001,0.03777084,0.67700005,0.845,0.59999996,0.94,84,3,5.6210003,5.6210003,0.055000003,-0.051000003,0.013044939,0,nan,3,1,18
715191342,1537372530400317,323877490,-1170753430,72292,37849,0.19900002,0.035697915,0.679,0.84400004,0.59999996,0.94,84,2,5.6800003,5.6790004,0.053000003,-0.024,0.010915463,0,nan,3,1,18
715388546,1537372530600317,323877593,-1170753428,72297,37855,0.19700001,0.040160723,0.68100005,0.846,0.59999996,0.94,84,2,5.681,5.681,-0.038000003,0.007,0.00221203,0,nan,3,1,18
